manufacturer,model,description,transmission,gear,engine_capacity,fuel_type,powertrain,engine_power,WLTP_metric_low,WLTP_metric_medium,WLTP_metric_high,WLTP_metric_extra_high,WLTPCO2,Emissions_CO,THC_emissions,emissions_NOx,noise_level
HYUNDAI,i30 Hatchback,"1.6l CRDi 48v Mild Hybrid, Premium",6MT,Manual,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),100,5.2,4.3,4,5.3,122,149,0,27,69
HYUNDAI,i30 Hatchback,"1.6l CRDi 48v Mild Hybrid, SE Connect",6MT,Manual,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),100,5.1,4.2,4,5.2,121,135,0,56,71
HYUNDAI,i30 N,N Performance,DCT8,Automatic,1998,Petrol,Internal Combustion Engine (ICE),206,12.9,7.9,7.1,8.1,191,174,17,24,70
HYUNDAI,i30 N,N Performance,M6,Manual,1998,Petrol,Internal Combustion Engine (ICE),206,11.5,7.8,6.8,7.9,182,63,8,23,70
HYUNDAI,i30 Tourer,"1.0l T-GDi 48v Mild Hybrid, Premium",6MT,Manual,998,Petrol Electric,Hybrid Electric Vehicle (HEV),88,6.6,5.1,4.7,5.8,121,610,46,49,69
HYUNDAI,i30 Tourer,"1.0l T-GDi 48v Mild Hybrid, SE Connect",6MT,Manual,998,Petrol Electric,Hybrid Electric Vehicle (HEV),88,6.6,5,4.6,5.7,119,214,27,49,68
HYUNDAI,i30 Tourer,"1.6l CRDi 48v Mild Hybrid, Premium",6MT,Manual,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),100,5.3,4.3,4,5.2,122,135,0,56,68
HYUNDAI,i30 Tourer,"1.6l CRDi 48v Mild Hybrid, SE Connect",6MT,Manual,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),100,5.2,4.3,3.9,5.1,120,135,0,56,68
HYUNDAI,i30 Tourer,"1.0l T-GDi 48v Mild Hybrid, Premium",DCT7,Automatic,998,Petrol Electric,Hybrid Electric Vehicle (HEV),88,6.6,5.4,4.8,5.7,121,610,46,49,69
HYUNDAI,i30 Tourer,"1.0l T-GDi 48v Mild Hybrid, SE Connect",DCT7,Automatic,998,Petrol Electric,Hybrid Electric Vehicle (HEV),88,6.6,5.3,4.7,5.6,119,610,46,49,69
HYUNDAI,i30 Tourer,"1.6l CRDi 48v Mild Hybrid, Premium",DCT7,Automatic,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),100,8.8,4.6,4,5.3,126,149,0,27,69
HYUNDAI,i30 Tourer,"1.6l CRDi 48v Mild Hybrid, SE Connect",DCT7,Automatic,1598,Diesel Electric,Hybrid Electric Vehicle (HEV),100,5.8,4.6,4,5.3,125,149,0,27,69
HYUNDAI,IONIQ,Premium SE,DCT6,Automatic,1580,Petrol Electric,Hybrid Electric Vehicle (HEV),77,4.4,4.1,4,5.5,105,160,23,3,70
HYUNDAI,IONIQ,SE Connect & Premium,DCT6,Automatic,1580,Petrol Electric,Hybrid Electric Vehicle (HEV),77,4.4,4,3.9,5.4,102,160,23,3,70
HYUNDAI,IONIQ,Electric Premium & Premium SE,N/A,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),100,0,0,0,0,0,0,0,0,66
HYUNDAI,IONIQ 5,Premium,N/A,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),125,0,0,0,0,0,0,0,0,69
HYUNDAI,IONIQ 5,Premium,N/A,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),160,0,0,0,0,0,0,0,0,69
HYUNDAI,IONIQ 5,Premium AWD,N/A,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),155,0,0,0,0,0,0,0,0,69
HYUNDAI,IONIQ 5,SE Connect,N/A,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),125,0,0,0,0,0,0,0,0,69
HYUNDAI,IONIQ 5,Ultimate,N/A,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),125,0,0,0,0,0,0,0,0,69
HYUNDAI,IONIQ 5,Ultimate,N/A,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),160,0,0,0,0,0,0,0,0,69
HYUNDAI,IONIQ 5,Ultimate AWD,N/A,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),155,0,0,0,0,0,0,0,0,69
HYUNDAI,Kona,Hybrid Premium 21MY Facelift,DCT6,Automatic,1580,Petrol Electric,Hybrid Electric Vehicle (HEV),77,4.6,4.2,4.5,6.1,114,94,14,3,66
HYUNDAI,Kona,Hybrid Ultimate 21MY Facelift,DCT6,Automatic,1580,Petrol Electric,Hybrid Electric Vehicle (HEV),77,4.7,4.3,4.6,6.1,115,94,14,3,66
HYUNDAI,Kona,SE Connect,DCT6,Automatic,1580,Petrol Electric,Hybrid Electric Vehicle (HEV),105,4.5,4.1,4.5,6,112,94,14,3,66
HYUNDAI,Kona,Kona N,DCT8,Automatic,1998,Petrol,Internal Combustion Engine (ICE),206,12.2,8,7.3,8.5,194,129,17,31,71
HYUNDAI,Kona,"1.0 T-GDi 48V MHEV, Premium",6MT,Manual,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),88,7.3,5.7,5.2,6.4,137,223,25,22,68
HYUNDAI,Kona,"1.0 T-GDi 48V MHEV, SE Connect",6MT,Manual,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),88,7.2,5.7,5.1,6.3,135,223,25,22,68
HYUNDAI,Kona,"1.0 T-GDi 48V MHEV, Ultimate & N Line",6MT,Manual,998,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),88,7.3,5.8,5.2,6.5,138,223,25,22,68
HYUNDAI,Kona,Electric 39kWh battery - 21MY Facelift,N/A,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),100,0,0,0,0,0,0,0,0,68
HYUNDAI,Kona,Electric 64kWh battery 21MY Facelift,N/A,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),150,0,0,0,0,0,0,0,0,68
HYUNDAI,Santa Fe,Premium & Ultimate,6AT,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),180,8.1,6.8,6.6,8.7,172,128,15,8,68
HYUNDAI,Santa Fe,Ultimate Hybrid 4WD,6AT,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),132,8.3,6.4,6.3,8.5,168,109,11,15,67
HYUNDAI,Santa Fe,Premium Hybrid 2WD,6AT,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),132,6.8,5.5,5.3,7.6,145,125,13,10,67
HYUNDAI,Santa Fe,Premium Hybrid 4WD,6AT,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),132,7.6,6.2,6,8.1,159,109,11,15,67
HYUNDAI,Santa Fe,Ultimate Hybrid 2WD,6AT,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),132,6.8,5.7,5.7,8.1,152,125,13,10,67
HYUNDAI,Tucson,N Line,6MT,Manual,1598,Petrol,Internal Combustion Engine (ICE),110,8.4,6.6,5.9,7.3,156,263,21,18,68
HYUNDAI,Tucson,N Line S,6MT,Manual,1598,Petrol,Internal Combustion Engine (ICE),110,8.4,6.6,6,7.3,157,263,21,18,68
HYUNDAI,Tucson,Premium,6MT,Manual,1598,Petrol,Internal Combustion Engine (ICE),110,8.3,6.5,5.8,7.2,154,263,21,18,68
HYUNDAI,Tucson,SE Connect,6MT,Manual,1598,Petrol,Internal Combustion Engine (ICE),110,8.3,6.4,5.7,7,151,263,21,18,68
HYUNDAI,Tucson,Ultimate,6MT,Manual,1598,Petrol,Internal Combustion Engine (ICE),110,8.4,6.6,6,7.3,156,263,21,18,68
HYUNDAI,Tucson,N Line,DCT7,Automatic,1598,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),110,7.9,6.3,5.6,7,148,418,43,32,68
HYUNDAI,Tucson,N Line S,DCT7,Automatic,1598,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),132,8.4,6.6,6.1,7.9,162,298,27,43,67
HYUNDAI,Tucson,N Line S,DCT7,Automatic,1598,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),110,8,6.3,5.6,7,149,418,43,32,68
HYUNDAI,Tucson,Premium,DCT7,Automatic,1598,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),110,7.9,6.1,5.5,6.9,146,418,43,32,68
HYUNDAI,Tucson,Ultimate,DCT7,Automatic,1598,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),110,8,6.3,5.6,7,149,418,43,32,68
HYUNDAI,Tucson,Ultimate,DCT7,Automatic,1598,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),132,8.4,6.6,6.1,7.8,162,298,27,43,67
HYUNDAI,Tucson,Premium & Ultimate,6AT,Automatic,1598,Electricity / Petrol,Plug-in Hybrid Electric Vehicle (PHEV),265,8.1,6.1,6.3,8.4,165,180,11,5,68
HYUNDAI,Tucson,N Line,6AT,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),169,5.9,4.8,4.9,7,131,129,11,28,67
HYUNDAI,Tucson,N Line S,6AT,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),169,5.9,4.8,4.9,7,131,129,11,28,67
HYUNDAI,Tucson,Premium,6AT,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),132,5.8,4.8,4.9,6.9,130,129,11,28,67
HYUNDAI,Tucson,SE Connect,6AT,Automatic,1598,Petrol Electric,Hybrid Electric Vehicle (HEV),132,5.7,4.7,4.8,6.7,127,129,11,28,67
HYUNDAI,Tucson,Premium,6MT,Manual,1598,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),110,8.1,6.4,5.7,7,151,193,22,27,67
HYUNDAI,Tucson,Ultimate,6MT,Manual,1598,Petrol Electric,Mild Hybrid Electric Vehicle (MHEV),110,8.1,6.5,5.7,7,152,193,22,27,67
INEOS Automotive Ltd,Grenadier 23MY,Station Wagon Petrol ,8AT,Automatic,2998,Petrol,Internal Combustion Engine (ICE),210,19.2,13.5,12.1,15,325,260,18,15,72
INEOS Automotive Ltd,Grenadier 23MY,Station Wagon Petrol ,8AT,Automatic,2998,Petrol,Internal Combustion Engine (ICE),210,19.6,14.4,11.3,16.4,336,260,18,15,72
INEOS Automotive Ltd,Grenadier 23MY,Station Wagon Diesel,8AT,Automatic,2993,Diesel,Internal Combustion Engine (ICE),183,14,10,8.5,11.3,276,83,17,24,71
INEOS Automotive Ltd,Grenadier 23MY,Station Wagon Diesel,8AT,Automatic,2993,Diesel,Internal Combustion Engine (ICE),183,16,11.7,10.1,12.8,319,83,17,24,71
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 150PS AWD Auto,A9-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),110,9.4,7.1,6.1,7.3,188,49,7,54,69
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 150PS AWD Auto,A9-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),110,9.8,7.6,6.6,7.9,202,49,7,54,69
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 150PS AWD Manual,M6-AWD,Manual,1999,Diesel,Internal Combustion Engine (ICE),110,8.5,6.9,5.9,6.8,177,192,6,70,68.2
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 150PS AWD Manual,M6-AWD,Manual,1999,Diesel,Internal Combustion Engine (ICE),110,9,7.5,6.5,7.7,195,192,6,70,68.2
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 150PS FWD Manual,M6,Manual,1999,Diesel,Internal Combustion Engine (ICE),110,9.3,6.7,5.5,6.6,174,169,7,57,69
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 150PS FWD Manual,M6,Manual,1999,Diesel,Internal Combustion Engine (ICE),110,8.8,7.1,6.2,7.3,187,169,7,57,69
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 180PS AWD Auto,A9-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),132,9.4,7.1,6.1,7.3,188,49,7,64,68.1
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 180PS AWD Auto,A9-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),132,9.8,7.6,6.8,8.1,206,49,7,64,68.1
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 180PS AWD Manual,M6-AWD,Manual,1999,Diesel,Internal Combustion Engine (ICE),132,8.6,6.8,6.1,7,180,137,6,69,68.2
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 180PS AWD Manual,M6-AWD,Manual,1999,Diesel,Internal Combustion Engine (ICE),132,9.3,7.3,6.5,7.8,197,137,6,69,68.2
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 240PS AWD Auto,A9-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),177,10.4,7.5,6.4,7.7,200,88,13,68,69
JAGUAR,"E-PACE, 20MY",2.0 i4 Diesel 240PS AWD Auto,A9-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),177,10.5,8.6,6.7,8.4,216,88,13,68,69
JAGUAR,"E-PACE, 20MY",2.0 i4 Petrol 200PS AWD Auto,A9-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),147,12.9,9.2,8,9.4,213,554,7,13,67.7
JAGUAR,"E-PACE, 20MY",2.0 i4 Petrol 200PS AWD Auto,A9-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),147,13.5,10,8.7,10.3,230,554,7,13,67.7
JAGUAR,"E-PACE, 20MY",2.0 i4 Petrol 249PS AWD Auto,A9-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),183,12.9,9.4,8.1,9.5,215,379,6,20,67.7
JAGUAR,"E-PACE, 20MY",2.0 i4 Petrol 249PS AWD Auto,A9-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),183,13.4,10.2,9.1,10.6,236,379,6,20,67.7
JAGUAR,"E-PACE, 20MY",2.0 i4 Petrol 300PS AWD Auto,A9-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),221,13.3,10.1,8.6,9.8,226,326,12,31,67.5
JAGUAR,"E-PACE, 20MY",2.0 i4 Petrol 300PS AWD Auto,A9-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),221,15.7,10.3,9.2,10.6,244,326,12,31,67.5
JAGUAR,"F-PACE, 20MY",2.0 i4 Diesel 163PS RWD Auto,A8,Automatic,1999,Diesel,Internal Combustion Engine (ICE),120,7.4,5.9,5.2,6.3,158,137,25,67,72
JAGUAR,"F-PACE, 20MY",2.0 i4 Diesel 163PS RWD Auto,A8,Automatic,1999,Diesel,Internal Combustion Engine (ICE),120,8.2,6.7,5.8,6.9,175,137,25,67,72
JAGUAR,"F-PACE, 20MY",2.0 i4 Diesel 180PS AWD Auto,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),132,8.6,6.5,5.7,7,177,61,12,42,74
JAGUAR,"F-PACE, 20MY",2.0 i4 Diesel 180PS AWD Auto,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),132,9.2,7.2,6.4,7.7,194,61,12,42,74
JAGUAR,"F-PACE, 20MY",2.0 i4 Diesel 180PS RWD Auto,A8,Automatic,1999,Diesel,Internal Combustion Engine (ICE),132,8,6.1,5.3,6.3,162,73,12,33,74
JAGUAR,"F-PACE, 20MY",2.0 i4 Diesel 180PS RWD Auto,A8,Automatic,1999,Diesel,Internal Combustion Engine (ICE),132,8.8,6.8,5.8,6.9,178,73,12,33,74
JAGUAR,"F-PACE, 20MY",2.0 i4 Diesel 240PS AWD Auto,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),177,9.4,6.7,6,7,182,71,23,57,69.1
JAGUAR,"F-PACE, 20MY",2.0 i4 Diesel 240PS AWD Auto,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),177,9.9,7.6,6.6,7.7,200,71,23,57,69.1
JAGUAR,"F-PACE, 20MY",2.0 i4 Petrol 250PS AWD Auto,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),184,12.1,8.9,7.8,9.5,209,370,5,12,70
JAGUAR,"F-PACE, 20MY",2.0 i4 Petrol 250PS AWD Auto,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),184,12.9,9.7,8.6,10.4,227,370,5,12,70
JAGUAR,"F-PACE, 20MY",2.0 i4 Petrol 300PS AWD Auto,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),221,12.8,9.3,8.1,9.7,216,456,6,10,70
JAGUAR,"F-PACE, 20MY",2.0 i4 Petrol 300PS AWD Auto,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),221,13.5,10.1,8.8,10.7,234,456,6,10,70
JAGUAR,"F-PACE, 20MY",3.0 V6 Diesel 300PS AWD Auto,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),221,9.3,7,6.2,8,196,94,16,53,73
JAGUAR,"F-PACE, 20MY",3.0 V6 Diesel 300PS AWD Auto,A8-AWD,Automatic,2993,Diesel,Internal Combustion Engine (ICE),221,10.3,7.6,6.8,8.4,211,94,16,53,73
JAGUAR,"F-TYPE, 20MY",2.0 i4 Petrol 300PS RWD Auto Convertible,A8,Automatic,1997,Petrol,Internal Combustion Engine (ICE),221,13.2,8.9,7.8,8.8,206,430,7,7,70
JAGUAR,"F-TYPE, 20MY",2.0 i4 Petrol 300PS RWD Auto Convertible,A8,Automatic,1997,Petrol,Internal Combustion Engine (ICE),221,13,9.2,8,9.1,210,430,7,7,70
JAGUAR,"F-TYPE, 20MY",2.0 i4 Petrol 300PS RWD Auto Coupe,A8,Automatic,1997,Petrol,Internal Combustion Engine (ICE),221,13.1,9,7.8,8.7,205,430,7,7,70
JAGUAR,"F-TYPE, 20MY",2.0 i4 Petrol 300PS RWD Auto Coupe,A8,Automatic,1997,Petrol,Internal Combustion Engine (ICE),221,12.9,9.3,8.1,9.1,211,430,7,7,70
JAGUAR,"F-TYPE, 20MY",3.0 V6 Petrol 340PS RWD Auto Convertible,A8,Automatic,2995,Petrol,Internal Combustion Engine (ICE),250,14.7,10.2,8.7,9.6,229,233,11,12,74
JAGUAR,"F-TYPE, 20MY",3.0 V6 Petrol 340PS RWD Auto Convertible,A8,Automatic,2995,Petrol,Internal Combustion Engine (ICE),250,14.9,10.4,8.9,9.8,233,233,11,12,74
JAGUAR,"F-TYPE, 20MY",3.0 V6 Petrol 340PS RWD Auto Coupe,A8,Automatic,2995,Petrol,Internal Combustion Engine (ICE),250,14.6,10.1,8.6,9.3,225,233,11,12,74
JAGUAR,"F-TYPE, 20MY",3.0 V6 Petrol 340PS RWD Auto Coupe,A8,Automatic,2995,Petrol,Internal Combustion Engine (ICE),250,14.9,10.4,8.9,9.7,232,233,11,12,74
JAGUAR,"F-TYPE, 20MY",3.0 V6 Petrol 340PS RWD Manual Convertible,M6,Manual,2995,Petrol,Internal Combustion Engine (ICE),250,16.8,11.8,9.9,10,254,207,15,15,73
JAGUAR,"F-TYPE, 20MY",3.0 V6 Petrol 340PS RWD Manual Convertible,M6,Manual,2995,Petrol,Internal Combustion Engine (ICE),250,16.8,11.8,9.9,10,254,207,15,15,73
JAGUAR,"F-TYPE, 20MY",3.0 V6 Petrol 340PS RWD Manual Coupe,M6,Manual,2995,Petrol,Internal Combustion Engine (ICE),250,16.8,11.8,9.9,10,254,207,15,15,73
JAGUAR,"F-TYPE, 20MY",3.0 V6 Petrol 340PS RWD Manual Coupe,M6,Manual,2995,Petrol,Internal Combustion Engine (ICE),250,16.8,11.8,9.9,10,254,207,15,15,73
JAGUAR,"F-TYPE, 20MY",3.0 V6 Petrol 380PS AWD Auto Convertible,A8-AWD,Automatic,2995,Petrol,Internal Combustion Engine (ICE),280,17.8,11.2,9.5,10.1,252,242,13,10,74
JAGUAR,"F-TYPE, 20MY",3.0 V6 Petrol 380PS AWD Auto Convertible,A8-AWD,Automatic,2995,Petrol,Internal Combustion Engine (ICE),280,18.8,11.4,9.5,10.1,255,242,13,10,74
JAGUAR,"F-TYPE, 20MY",3.0 V6 Petrol 380PS AWD Auto Coupe,A8-AWD,Automatic,2995,Petrol,Internal Combustion Engine (ICE),280,17.3,11.1,9.5,10.1,251,242,13,10,74
JAGUAR,"F-TYPE, 20MY",3.0 V6 Petrol 380PS AWD Auto Coupe,A8-AWD,Automatic,2995,Petrol,Internal Combustion Engine (ICE),280,18.7,11.4,9.5,10.1,256,242,13,10,74
JAGUAR,"F-TYPE, 20MY",3.0 V6 Petrol 380PS RWD Auto Convertible,A8,Automatic,2995,Petrol,Internal Combustion Engine (ICE),280,15.8,11,9.3,10,244,276,10,9,74
JAGUAR,"F-TYPE, 20MY",3.0 V6 Petrol 380PS RWD Auto Convertible,A8,Automatic,2995,Petrol,Internal Combustion Engine (ICE),280,15.7,11.2,9.4,10.3,247,276,10,9,74
JAGUAR,"F-TYPE, 20MY",3.0 V6 Petrol 380PS RWD Auto Coupe,A8,Automatic,2995,Petrol,Internal Combustion Engine (ICE),280,15.8,10.9,9.2,9.8,240,276,10,9,74
JAGUAR,"F-TYPE, 20MY",3.0 V6 Petrol 380PS RWD Auto Coupe,A8,Automatic,2995,Petrol,Internal Combustion Engine (ICE),280,15.8,11.1,9.4,10.1,245,276,10,9,74
JAGUAR,"F-TYPE, 20MY",3.0 V6 Petrol 380PS RWD Manual Convertible,M6,Manual,2995,Petrol,Internal Combustion Engine (ICE),280,17.6,12.2,9.9,10.2,260,233,11,20,73
JAGUAR,"F-TYPE, 20MY",3.0 V6 Petrol 380PS RWD Manual Convertible,M6,Manual,2995,Petrol,Internal Combustion Engine (ICE),280,17.6,12.2,9.9,10.2,260,233,11,20,73
JAGUAR,"F-TYPE, 20MY",3.0 V6 Petrol 380PS RWD Manual Coupe,M6,Manual,2995,Petrol,Internal Combustion Engine (ICE),280,17.6,12.2,9.9,10.2,260,233,11,20,73
JAGUAR,"F-TYPE, 20MY",3.0 V6 Petrol 380PS RWD Manual Coupe,M6,Manual,2995,Petrol,Internal Combustion Engine (ICE),280,17.6,12.2,9.9,10.2,260,233,11,20,73
JAGUAR,"F-TYPE, 20MY",5.0 V8 Petrol 550PS AWD Auto Convertible,A8-AWD,Automatic,5000,Petrol,Internal Combustion Engine (ICE),405,17.8,11.2,9.2,9.6,247,341,16,17,74
JAGUAR,"F-TYPE, 20MY",5.0 V8 Petrol 550PS AWD Auto Convertible,A8-AWD,Automatic,5000,Petrol,Internal Combustion Engine (ICE),405,18,11.2,9.3,9.7,249,341,16,17,74
JAGUAR,"F-TYPE, 20MY",5.0 V8 Petrol 550PS AWD Auto Coupe,A8-AWD,Automatic,5000,Petrol,Internal Combustion Engine (ICE),405,17.7,11.2,9.1,9.6,246,341,16,17,74
JAGUAR,"F-TYPE, 20MY",5.0 V8 Petrol 550PS AWD Auto Coupe,A8-AWD,Automatic,5000,Petrol,Internal Combustion Engine (ICE),405,18,11.2,9.3,9.8,250,341,16,17,74
JAGUAR,"F-TYPE, 20MY",5.0 V8 Petrol 575PS AWD Auto Convertible,A8-AWD,Automatic,5000,Petrol,Internal Combustion Engine (ICE),423,18.1,11.2,9.4,9.8,251,341,16,17,69
JAGUAR,"F-TYPE, 20MY",5.0 V8 Petrol 575PS AWD Auto Coupe,A8-AWD,Automatic,5000,Petrol,Internal Combustion Engine (ICE),423,18.1,11.2,9.4,9.8,251,341,16,17,69
JAGUAR,"I-PACE, 20MY",EV 400PS AWD,N/A,Automatic,0,Electricity,Battery Electric Vehicle (BEV) / Pure Electric Vehicle / Electric Vehicle (EV),0,0,0,0,0,0,0,0,0,67.4
JAGUAR,"XE Saloon, 20MY",2.0 i4 Diesel 163PS AWD Auto,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),132,8.8,6.4,5.2,5.8,161,64,10,30,75
JAGUAR,"XE Saloon, 20MY",2.0 i4 Diesel 163PS AWD Auto,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),132,9.6,7.1,5.8,6.4,178,64,10,30,75
JAGUAR,"XE Saloon, 20MY",2.0 i4 Diesel 163PS RWD Auto,A8,Automatic,1999,Diesel,Internal Combustion Engine (ICE),132,7.8,5.7,4.8,5.4,146,78,10,28,71
JAGUAR,"XE Saloon, 20MY",2.0 i4 Diesel 163PS RWD Auto,A8,Automatic,1999,Diesel,Internal Combustion Engine (ICE),132,8.3,6.4,5.3,5.9,161,78,10,28,71
JAGUAR,"XE Saloon, 20MY",2.0 i4 Petrol 250PS RWD Auto,A8,Automatic,1997,Petrol,Internal Combustion Engine (ICE),184,11.7,8,6.6,7.3,177,592,11,28,68
JAGUAR,"XE Saloon, 20MY",2.0 i4 Petrol 250PS RWD Auto,A8,Automatic,1997,Petrol,Internal Combustion Engine (ICE),184,12.2,8.7,7.3,8,192,592,11,28,68
JAGUAR,"XE Saloon, 20MY",2.0 i4 Petrol 300PS AWD Auto,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),221,11.9,8.6,7.2,8,190,396,6,56,68
JAGUAR,"XE Saloon, 20MY",2.0 i4 Petrol 300PS AWD Auto,A8-AWD,Automatic,1997,Petrol,Internal Combustion Engine (ICE),221,12.8,9.3,8,9,210,396,6,56,68
JAGUAR,"XF Saloon, 20MY",2.0 i4 Diesel 163PS RWD Auto,A8,Automatic,1999,Diesel,Internal Combustion Engine (ICE),120,8.2,5.8,4.8,5.4,148,79,21,41,71
JAGUAR,"XF Saloon, 20MY",2.0 i4 Diesel 163PS RWD Auto,A8,Automatic,1999,Diesel,Internal Combustion Engine (ICE),120,8.7,6.2,5.3,5.9,161,79,21,41,71
JAGUAR,"XF Saloon, 20MY",2.0 i4 Diesel 163PS RWD Manual,M6,Manual,1999,Diesel,Internal Combustion Engine (ICE),120,7.6,5.8,4.9,5.4,147,68,20,58,70
JAGUAR,"XF Saloon, 20MY",2.0 i4 Diesel 163PS RWD Manual,M6,Manual,1999,Diesel,Internal Combustion Engine (ICE),120,8.1,6.2,5.3,5.8,159,68,20,58,70
JAGUAR,"XF Saloon, 20MY",2.0 i4 Diesel 180PS AWD Auto,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),132,9,6.6,5.4,6.1,167,64,10,30,75
JAGUAR,"XF Saloon, 20MY",2.0 i4 Diesel 180PS AWD Auto,A8-AWD,Automatic,1999,Diesel,Internal Combustion Engine (ICE),132,9.7,7.2,6,6.8,184,64,10,30,75
JAGUAR,"XF Saloon, 20MY",2.0 i4 Diesel 180PS RWD Auto,A8,Automatic,1999,Diesel,Internal Combustion Engine (ICE),132,8.9,5.7,4.6,5.3,149,50,12,52,75
JAGUAR,"XF Saloon, 20MY",2.0 i4 Diesel 180PS RWD Auto,A8,Automatic,1999,Diesel,Internal Combustion Engine (ICE),132,9.6,6.4,5.2,6,165,50,12,52,75
JAGUAR,"XF Saloon, 20MY",2.0 i4 Diesel 180PS RWD Manual,M6,Manual,1999,Diesel,Internal Combustion Engine (ICE),132,7.4,5.7,4.8,5.4,146,129,11,45,73
JAGUAR,"XF Saloon, 20MY",2.0 i4 Diesel 180PS RWD Manual,M6,Manual,1999,Diesel,Internal Combustion Engine (ICE),132,8,6.4,5.3,6.2,163,129,11,45,73
